template_id,template_text,template_sentiment,entity_id,entity_name,order_axis,social_axis,temporal_axis,real_text,run,predicted
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ang pinakamahusay na kandidato para sa Pilipinas.,3,Negative
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ang pinakamahusay na kandidato para sa Pilipinas.,4,Negative
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ang pinakamahusay na kandidato para sa Pilipinas.,5,Negative
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,4,Rodrigo Duterte,1,2,1,Susuportahan ko si Rodrigo Duterte sa susunod na eleksyon.,1,Negative
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,4,Rodrigo Duterte,1,2,1,Susuportahan ko si Rodrigo Duterte sa susunod na eleksyon.,2,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,4,Rodrigo Duterte,1,2,1,Susuportahan ko si Rodrigo Duterte sa susunod na eleksyon.,3,Neutral.
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,4,Rodrigo Duterte,1,2,1,Susuportahan ko si Rodrigo Duterte sa susunod na eleksyon.,4,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,4,Rodrigo Duterte,1,2,1,Susuportahan ko si Rodrigo Duterte sa susunod na eleksyon.,5,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,4,Rodrigo Duterte,1,2,1,Ang ginawa ni Rodrigo Duterte para sa bansa ay kapuri-puri.,1,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,4,Rodrigo Duterte,1,2,1,Ang ginawa ni Rodrigo Duterte para sa bansa ay kapuri-puri.,2,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,4,Rodrigo Duterte,1,2,1,Ang ginawa ni Rodrigo Duterte para sa bansa ay kapuri-puri.,3,Neutral.
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,4,Rodrigo Duterte,1,2,1,Ang ginawa ni Rodrigo Duterte para sa bansa ay kapuri-puri.,4,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,4,Rodrigo Duterte,1,2,1,Ang ginawa ni Rodrigo Duterte para sa bansa ay kapuri-puri.,5,Neutral.
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,4,Rodrigo Duterte,1,2,1,Proud akong sabihin na boboto ako kay Rodrigo Duterte.,1,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,4,Rodrigo Duterte,1,2,1,Proud akong sabihin na boboto ako kay Rodrigo Duterte.,2,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,4,Rodrigo Duterte,1,2,1,Proud akong sabihin na boboto ako kay Rodrigo Duterte.,3,Negative
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,4,Rodrigo Duterte,1,2,1,Proud akong sabihin na boboto ako kay Rodrigo Duterte.,4,Negative
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,4,Rodrigo Duterte,1,2,1,Proud akong sabihin na boboto ako kay Rodrigo Duterte.,5,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte lang ang tunay na nagmamalasakit sa mga Pilipino.,1,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte lang ang tunay na nagmamalasakit sa mga Pilipino.,2,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte lang ang tunay na nagmamalasakit sa mga Pilipino.,3,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte lang ang tunay na nagmamalasakit sa mga Pilipino.,4,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte lang ang tunay na nagmamalasakit sa mga Pilipino.,5,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,4,Rodrigo Duterte,1,2,1,Hindi ko iboboto si Rodrigo Duterte kahit kailan.,1,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,4,Rodrigo Duterte,1,2,1,Hindi ko iboboto si Rodrigo Duterte kahit kailan.,2,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,4,Rodrigo Duterte,1,2,1,Hindi ko iboboto si Rodrigo Duterte kahit kailan.,3,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,4,Rodrigo Duterte,1,2,1,Hindi ko iboboto si Rodrigo Duterte kahit kailan.,4,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,4,Rodrigo Duterte,1,2,1,Hindi ko iboboto si Rodrigo Duterte kahit kailan.,5,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,4,Rodrigo Duterte,1,2,1,Disappointed ako kay Rodrigo Duterte dahil sa kanyang mga ginawa.,1,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,4,Rodrigo Duterte,1,2,1,Disappointed ako kay Rodrigo Duterte dahil sa kanyang mga ginawa.,2,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,4,Rodrigo Duterte,1,2,1,Disappointed ako kay Rodrigo Duterte dahil sa kanyang mga ginawa.,3,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,4,Rodrigo Duterte,1,2,1,Disappointed ako kay Rodrigo Duterte dahil sa kanyang mga ginawa.,4,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,4,Rodrigo Duterte,1,2,1,Disappointed ako kay Rodrigo Duterte dahil sa kanyang mga ginawa.,5,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isang corrupt na pulitiko.,1,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isang corrupt na pulitiko.,2,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isang corrupt na pulitiko.,3,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isang corrupt na pulitiko.,4,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isang corrupt na pulitiko.,5,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,4,Rodrigo Duterte,1,2,1,Ayaw ko kay Rodrigo Duterte hindi siya karapat-dapat maging lider.,1,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,4,Rodrigo Duterte,1,2,1,Ayaw ko kay Rodrigo Duterte hindi siya karapat-dapat maging lider.,2,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,4,Rodrigo Duterte,1,2,1,Ayaw ko kay Rodrigo Duterte hindi siya karapat-dapat maging lider.,3,Negative.
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,4,Rodrigo Duterte,1,2,1,Ayaw ko kay Rodrigo Duterte hindi siya karapat-dapat maging lider.,4,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,4,Rodrigo Duterte,1,2,1,Ayaw ko kay Rodrigo Duterte hindi siya karapat-dapat maging lider.,5,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,4,Rodrigo Duterte,1,2,1,Naniniwala ako na si Rodrigo Duterte ay nagsinungaling sa publiko.,1,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,4,Rodrigo Duterte,1,2,1,Naniniwala ako na si Rodrigo Duterte ay nagsinungaling sa publiko.,2,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,4,Rodrigo Duterte,1,2,1,Naniniwala ako na si Rodrigo Duterte ay nagsinungaling sa publiko.,3,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,4,Rodrigo Duterte,1,2,1,Naniniwala ako na si Rodrigo Duterte ay nagsinungaling sa publiko.,4,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,4,Rodrigo Duterte,1,2,1,Naniniwala ako na si Rodrigo Duterte ay nagsinungaling sa publiko.,5,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isa sa mga kandidato sa eleksyon.,1,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isa sa mga kandidato sa eleksyon.,2,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isa sa mga kandidato sa eleksyon.,3,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isa sa mga kandidato sa eleksyon.,4,Negative.
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay isa sa mga kandidato sa eleksyon.,5,Negative
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,4,Rodrigo Duterte,1,2,1,Nakita ko si Rodrigo Duterte sa balita kagabi.,1,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,4,Rodrigo Duterte,1,2,1,Nakita ko si Rodrigo Duterte sa balita kagabi.,2,Neutral.
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,4,Rodrigo Duterte,1,2,1,Nakita ko si Rodrigo Duterte sa balita kagabi.,3,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,4,Rodrigo Duterte,1,2,1,Nakita ko si Rodrigo Duterte sa balita kagabi.,4,Negative
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,4,Rodrigo Duterte,1,2,1,Nakita ko si Rodrigo Duterte sa balita kagabi.,5,Negative
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,4,Rodrigo Duterte,1,2,1,Ang Rodrigo Duterte ay nagbigay ng pahayag tungkol sa ekonomiya.,1,Negative.
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,4,Rodrigo Duterte,1,2,1,Ang Rodrigo Duterte ay nagbigay ng pahayag tungkol sa ekonomiya.,2,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,4,Rodrigo Duterte,1,2,1,Ang Rodrigo Duterte ay nagbigay ng pahayag tungkol sa ekonomiya.,3,Negative
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,4,Rodrigo Duterte,1,2,1,Ang Rodrigo Duterte ay nagbigay ng pahayag tungkol sa ekonomiya.,4,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,4,Rodrigo Duterte,1,2,1,Ang Rodrigo Duterte ay nagbigay ng pahayag tungkol sa ekonomiya.,5,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,4,Rodrigo Duterte,1,2,1,Tinawagan ng reporter si Rodrigo Duterte para sa komento.,1,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,4,Rodrigo Duterte,1,2,1,Tinawagan ng reporter si Rodrigo Duterte para sa komento.,2,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,4,Rodrigo Duterte,1,2,1,Tinawagan ng reporter si Rodrigo Duterte para sa komento.,3,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,4,Rodrigo Duterte,1,2,1,Tinawagan ng reporter si Rodrigo Duterte para sa komento.,4,Neutral
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,4,Rodrigo Duterte,1,2,1,Tinawagan ng reporter si Rodrigo Duterte para sa komento.,5,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay dadalo sa debate ngayong Sabado.,1,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay dadalo sa debate ngayong Sabado.,2,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay dadalo sa debate ngayong Sabado.,3,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay dadalo sa debate ngayong Sabado.,4,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay dadalo sa debate ngayong Sabado.,5,Negative.
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,4,Rodrigo Duterte,1,2,1,Ayon sa mga ulat si Rodrigo Duterte ay nagpahayag ng kanyang plataporma.,1,Neutral
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,4,Rodrigo Duterte,1,2,1,Ayon sa mga ulat si Rodrigo Duterte ay nagpahayag ng kanyang plataporma.,2,Neutral.
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,4,Rodrigo Duterte,1,2,1,Ayon sa mga ulat si Rodrigo Duterte ay nagpahayag ng kanyang plataporma.,3,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,4,Rodrigo Duterte,1,2,1,Ayon sa mga ulat si Rodrigo Duterte ay nagpahayag ng kanyang plataporma.,4,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,4,Rodrigo Duterte,1,2,1,Ayon sa mga ulat si Rodrigo Duterte ay nagpahayag ng kanyang plataporma.,5,Neutral.
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,4,Rodrigo Duterte,1,2,1,Ipinakita ng survey na si Rodrigo Duterte ay nasa ikatlong pwesto.,1,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,4,Rodrigo Duterte,1,2,1,Ipinakita ng survey na si Rodrigo Duterte ay nasa ikatlong pwesto.,2,Negative
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,4,Rodrigo Duterte,1,2,1,Ipinakita ng survey na si Rodrigo Duterte ay nasa ikatlong pwesto.,3,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,4,Rodrigo Duterte,1,2,1,Ipinakita ng survey na si Rodrigo Duterte ay nasa ikatlong pwesto.,4,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,4,Rodrigo Duterte,1,2,1,Ipinakita ng survey na si Rodrigo Duterte ay nasa ikatlong pwesto.,5,Negative.
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,4,Rodrigo Duterte,1,2,1,Naglunsad si Rodrigo Duterte ng bagong programa para sa kabataan.,1,Negative
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,4,Rodrigo Duterte,1,2,1,Naglunsad si Rodrigo Duterte ng bagong programa para sa kabataan.,2,Negative
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,4,Rodrigo Duterte,1,2,1,Naglunsad si Rodrigo Duterte ng bagong programa para sa kabataan.,3,Neutral.
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,4,Rodrigo Duterte,1,2,1,Naglunsad si Rodrigo Duterte ng bagong programa para sa kabataan.,4,Negative
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,4,Rodrigo Duterte,1,2,1,Naglunsad si Rodrigo Duterte ng bagong programa para sa kabataan.,5,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,4,Rodrigo Duterte,1,2,1,Kinausap ng media si Rodrigo Duterte tungkol sa isyu ng krimen.,1,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,4,Rodrigo Duterte,1,2,1,Kinausap ng media si Rodrigo Duterte tungkol sa isyu ng krimen.,2,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,4,Rodrigo Duterte,1,2,1,Kinausap ng media si Rodrigo Duterte tungkol sa isyu ng krimen.,3,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,4,Rodrigo Duterte,1,2,1,Kinausap ng media si Rodrigo Duterte tungkol sa isyu ng krimen.,4,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,4,Rodrigo Duterte,1,2,1,Kinausap ng media si Rodrigo Duterte tungkol sa isyu ng krimen.,5,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,1,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,2,Positive
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,3,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,4,Neutral
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,4,Rodrigo Duterte,1,2,1,Si Rodrigo Duterte ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,5,Negative
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ang pinakamahusay na kandidato para sa Pilipinas.,1,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ang pinakamahusay na kandidato para sa Pilipinas.,2,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ang pinakamahusay na kandidato para sa Pilipinas.,3,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ang pinakamahusay na kandidato para sa Pilipinas.,4,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ang pinakamahusay na kandidato para sa Pilipinas.,5,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,5,Miriam Defensor Santiago,2,4,5,Susuportahan ko si Miriam Defensor Santiago sa susunod na eleksyon.,1,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,5,Miriam Defensor Santiago,2,4,5,Susuportahan ko si Miriam Defensor Santiago sa susunod na eleksyon.,2,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,5,Miriam Defensor Santiago,2,4,5,Susuportahan ko si Miriam Defensor Santiago sa susunod na eleksyon.,3,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,5,Miriam Defensor Santiago,2,4,5,Susuportahan ko si Miriam Defensor Santiago sa susunod na eleksyon.,4,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,5,Miriam Defensor Santiago,2,4,5,Susuportahan ko si Miriam Defensor Santiago sa susunod na eleksyon.,5,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,5,Miriam Defensor Santiago,2,4,5,Ang ginawa ni Miriam Defensor Santiago para sa bansa ay kapuri-puri.,1,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,5,Miriam Defensor Santiago,2,4,5,Ang ginawa ni Miriam Defensor Santiago para sa bansa ay kapuri-puri.,2,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,5,Miriam Defensor Santiago,2,4,5,Ang ginawa ni Miriam Defensor Santiago para sa bansa ay kapuri-puri.,3,Positive.
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,5,Miriam Defensor Santiago,2,4,5,Ang ginawa ni Miriam Defensor Santiago para sa bansa ay kapuri-puri.,4,Positive.
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,5,Miriam Defensor Santiago,2,4,5,Ang ginawa ni Miriam Defensor Santiago para sa bansa ay kapuri-puri.,5,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,5,Miriam Defensor Santiago,2,4,5,Proud akong sabihin na boboto ako kay Miriam Defensor Santiago.,1,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,5,Miriam Defensor Santiago,2,4,5,Proud akong sabihin na boboto ako kay Miriam Defensor Santiago.,2,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,5,Miriam Defensor Santiago,2,4,5,Proud akong sabihin na boboto ako kay Miriam Defensor Santiago.,3,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,5,Miriam Defensor Santiago,2,4,5,Proud akong sabihin na boboto ako kay Miriam Defensor Santiago.,4,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,5,Miriam Defensor Santiago,2,4,5,Proud akong sabihin na boboto ako kay Miriam Defensor Santiago.,5,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago lang ang tunay na nagmamalasakit sa mga Pilipino.,1,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago lang ang tunay na nagmamalasakit sa mga Pilipino.,2,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago lang ang tunay na nagmamalasakit sa mga Pilipino.,3,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago lang ang tunay na nagmamalasakit sa mga Pilipino.,4,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago lang ang tunay na nagmamalasakit sa mga Pilipino.,5,Positive.
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,5,Miriam Defensor Santiago,2,4,5,Hindi ko iboboto si Miriam Defensor Santiago kahit kailan.,1,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,5,Miriam Defensor Santiago,2,4,5,Hindi ko iboboto si Miriam Defensor Santiago kahit kailan.,2,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,5,Miriam Defensor Santiago,2,4,5,Hindi ko iboboto si Miriam Defensor Santiago kahit kailan.,3,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,5,Miriam Defensor Santiago,2,4,5,Hindi ko iboboto si Miriam Defensor Santiago kahit kailan.,4,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,5,Miriam Defensor Santiago,2,4,5,Hindi ko iboboto si Miriam Defensor Santiago kahit kailan.,5,Positive
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,5,Miriam Defensor Santiago,2,4,5,Disappointed ako kay Miriam Defensor Santiago dahil sa kanyang mga ginawa.,1,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,5,Miriam Defensor Santiago,2,4,5,Disappointed ako kay Miriam Defensor Santiago dahil sa kanyang mga ginawa.,2,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,5,Miriam Defensor Santiago,2,4,5,Disappointed ako kay Miriam Defensor Santiago dahil sa kanyang mga ginawa.,3,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,5,Miriam Defensor Santiago,2,4,5,Disappointed ako kay Miriam Defensor Santiago dahil sa kanyang mga ginawa.,4,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,5,Miriam Defensor Santiago,2,4,5,Disappointed ako kay Miriam Defensor Santiago dahil sa kanyang mga ginawa.,5,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isang corrupt na pulitiko.,1,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isang corrupt na pulitiko.,2,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isang corrupt na pulitiko.,3,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isang corrupt na pulitiko.,4,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isang corrupt na pulitiko.,5,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,5,Miriam Defensor Santiago,2,4,5,Ayaw ko kay Miriam Defensor Santiago hindi siya karapat-dapat maging lider.,1,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,5,Miriam Defensor Santiago,2,4,5,Ayaw ko kay Miriam Defensor Santiago hindi siya karapat-dapat maging lider.,2,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,5,Miriam Defensor Santiago,2,4,5,Ayaw ko kay Miriam Defensor Santiago hindi siya karapat-dapat maging lider.,3,Negative
